timestamp,tweet_text,username,all_hashtags,followers_count,place
,,,,,
7/6/2020 23:19,"b'Did you miss the live broadcast on 3 July? Check it out here: https://t.co/TfpHImvw1n @newsonnbc unpacked @UNNamibia\xe2\x80\x99s policy brief on #COVID19, a development challenge but opportunity for the #GlobalGoals in #Namibia. #EconomicTransformation #BuildBackBetter @GlobalGoalsUN https://t.co/ViofFuofK7'",b'UNNamibia',"['COVID19', 'GlobalGoals', 'Namibia', 'EconomicTransformation', 'BuildBackBetter']",5103,"Windhoek, Namibia"
,,,,,
7/6/2020 23:19,"b'As the debate continues about wearing a facemask, Partner Jansen Voss explores the legality of mandatory mask ordinances #nonstsopadvocates  #covid19 #maskup https://t.co/XvQ0nblbc2'",b'JansenVoss',"['nonstsopadvocates', 'covid19', 'maskup']",31,London
,,,,,
7/6/2020 23:19,"b""Perhaps a bit of silver lining in this whole pandemic we're in: trying, and keeping, good habits for yourself and the rest of the family. #goodhabits #pandemic #silverlining #stayhealthy #covid19 https://t.co/PGJ4sjH7m6 #HCAHealthcare""",b'OrtonTiffany',"['goodhabits', 'pandemic', 'silverlining', 'stayhealthy', 'covid19', 'HCAHealthcare']",5,Canada
,,,,,
7/6/2020 23:19,b'My area in southeast MA shut down virtually all evening outdoor activities last summer over a handful of EEE deaths.   MA had 163 new #COVID19 cases &amp; 15 new deaths today but our leaders would rather keep gyms &amp; casinos open than fight for zero.',b'MilesGrant',['COVID19'],5746,"Massachusetts, USA"
,,,,,
7/6/2020 23:19,b'@realDonaldTrump @dddaniel059 Rumor: Ghislaine Maxwell has #Covid19 in jail. Will she live or die?',b'CornbreadWisdom',['Covid19'],1960,"California, USA"
,,,,,
7/6/2020 23:19,"b""This brilliant thread explains why #SaveTheArts #LetTheMusicPlay should never have needed to be a thing. The #ToryShambles reacts to celebrity instead of operating to a plan. Didn't follow science, haven't analysed data on #COVID19 or the economy. Flawed decisions at every turn https://t.co/9Wn2LSCvY1""",b'Ricksvoice',"['SaveTheArts', 'LetTheMusicPlay', 'ToryShambles', 'COVID19']",120,SE England
,,,,,
7/6/2020 23:19,b'I need your help to protect the  health and rights of nursing home residents. Join @AARPadvocates and tell Congress to REJECT any proposals that exempt nursing homes from legal accountability related to #COVID19: https://t.co/5zxPjJGKub @KamalaHarris @SenFeinstein',b'Terihaynes',['COVID19'],5157,China
,,,,,
7/6/2020 23:19,b'Caveats: occupational segregation and #COVID19 risk is likely even worse than this. These scores rank general exposure to any infection risk; not specific to #SARSCoV2. See Methods &amp; Discussion here: https://t.co/fHud7kIdNs',b'WhitneyEpi',"['COVID19', 'SARSCoV2']",4916,"Chapel Hill, NC"
,,,,,
7/6/2020 23:19,"b'This graph distills some points in our recent @AmJEpi commentary on racial/ethnic #COVID19 inequities  Think about who\xe2\x80\x99s in the upper left (high pay, low risk). Who do you picture?  Now do the bottom right (low pay, high risk like hospital orderlies)...  https://t.co/GQTWnPcWkN https://t.co/jU1tZU1164'",b'WhitneyEpi',['COVID19'],4916,"Chapel Hill, NC"
,,,,,
7/6/2020 23:19,b'Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/Of2PD89CsH via @Change',b'AprilMarie_25',"['moneyforthepeople', 'covid19']",44,China
,,,,,
7/6/2020 23:19,"b""With #COVID19 cases increasing, some states have suspended elective surgical procedures again. In a recent story from @nbcdfw, @AmCollSurgeons' Dr. Hoyt discusses how surgeons have been rolling up their sleeves and helping out on the frontlines. Read more: https://t.co/93cqNhH8Q5""",b'SurgeonsCare',['COVID19'],891,U.S.A
,,,,,
7/6/2020 23:19,b'@marklevinshow @realDonaldTrump so here is the truth about #COVID19 The peak in all-cause deaths in the US was on #April11th. The peak was 10 weeks ago. So why are we still wearing masks? https://t.co/w0kzm8nIDQ',b'RainySaturday1',"['COVID19', 'April11th']",252,China
,,,,,
7/6/2020 23:19,b'@GovRonDeSantis Manipulating the data will always appear better than the reality of what truly happening with the death rate #desantislies #pandemic #covid19 #corruptgop #criminals #votethemout #votebluenomatterwho',b'Soul_Sistah',"['desantislies', 'pandemic', 'covid19', 'corruptgop', 'criminals', 'votethemout', 'votebluenomatterwho']",1316,London
,,,,,
7/6/2020 23:19,b'Senators concerned about Covid-19 vaccine price controls https://t.co/rKJjmkkcmL via @politico #access2meds #COVID19 #vaccine #pricing #competition',b'DrRimmer',"['access2meds', 'COVID19', 'vaccine', 'pricing', 'competition']",16134,"Brisbane, Queensland"
,,,,,
7/6/2020 23:19,b'Dis pandemic is depressing! I jst wish we can wake up to good news 4 change! Like we found a cure 4 da #COVID19 #Covid19SA #COVID19SouthAfrica \xf0\x9f\xa4\xa5',b'bontlelisa',"['COVID19', 'Covid19SA', 'COVID19SouthAfrica']",81,U.S.A
,,,,,
7/6/2020 23:19,b'It\xe2\x80\x99s Monday! Surround yourself with people who are going to lift you up.  #MondayVibes #MondayMotivation #cmmb #COVID19 #motherhood #baby https://t.co/swAVuYByND',b'CMMBTweets',"['MondayVibes', 'MondayMotivation', 'cmmb', 'COVID19', 'motherhood', 'baby']",42891,Australia
,,,,,
7/6/2020 23:19,b'Letter to the Creator \xf0\x9f\x99\x8f\xf0\x9f\x8e\xa7\xf0\x9f\x8c\x8e\xf0\x9f\x94\xa5 Music Ni focus \xf0\x9f\x8e\xbc\xf0\x9f\x8e\xa4\xf0\x9f\x92\xaf @davido @davido @davido  @SummerWalkerBra @SummerWalkerBra @SummerWalkerBra @Olamide @9iceofficial @Zlatan_Ibile #syno2dworld #ikantohhangmajabo #RAWtheEP #MondayMotivation #joan #lasisi #COVID19 #joankubai #EFCC https://t.co/Gl8uuZVted',b'1972Syno',"['syno2dworld', 'ikantohhangmajabo', 'RAWtheEP', 'MondayMotivation', 'joan', 'lasisi', 'COVID19', 'joankubai', 'EFCC']",10,China
,,,,,
7/6/2020 23:19,b'I need your help to protect the  health and rights of nursing home residents. Join @AARPadvocates and tell Congress to REJECT any proposals that exempt nursing homes from legal accountability related to #COVID19: https://t.co/Lo7FefFamr',b'liwebdiva',['COVID19'],70,India
,,,,,
7/6/2020 23:19,"b'America. A leader in the world on #Covid19.   A leader in Failure.   The poster child of what not to do.   ROI of voting Republican, not just for trump but GOP in congress &amp; senate enabling him &amp; in states too. Open the bars what could go wrong? https://t.co/qhFbBSJZzx'",b'pqpolitics',['Covid19'],6269,"Vancouver, BC"
,,,,,
7/6/2020 23:19,"b'#Tunisia: some 311 Tunisians were repatriated from #Libya via the #RasJedir border crossing Monday, said governor of #Medenine, adding  returnees were subjected to health and security measures put in place, including rapid tests for #COVID19, before transfer to hotels. #TAP_En'",b'TapNewsAgency',"['Tunisia', 'Libya', 'RasJedir', 'Medenine', 'COVID19', 'TAP_En']",4695,"Tunis, Tunisi"
,,,,,
7/6/2020 23:19,"b'Obviously a case of #COVID19   You could also see the arm of the white supremacist hanging out of the car window waving at the person who had the #coronavirus attack.  #COVID must be a loud virus, too.  Seems like a loud noise scared the child. https://t.co/0bwH7xaJcX'",b'PatriotTweetz',"['COVID19', 'coronavirus', 'COVID']",6988,Canada
,,,,,
7/6/2020 23:19,"b'@gop What is WRONG with you? The country is getting SICKER and SICKER EVERY DAY, while you all sway back &amp; forth listening to Nero play the violin. #COVID19 #coronavirus #WakeUp #WakeUpAmerica @abcnews @NBCNews @CBSNews @nytimes'",b'joejustjoe',"['COVID19', 'coronavirus', 'WakeUp', 'WakeUpAmerica']",464,United States
,,,,,
7/6/2020 23:19,"b'Developed in partnership with the Australia Pacific Security College, @anudpa &amp; @CapCartogis. Video by @ANUasiapacific.  For more analysis of Pacific regional responses to #COVID19, check out the #Pacific #InFocus section on @APPSPolicyForum. https://t.co/PDrugUYnIU'",b'ANUCrawford',"['COVID19', 'Pacific', 'InFocus']",9000,Canberra
,,,,,
7/6/2020 23:19,"b'Update on #COVID19 cases at the Washington County Jail: \xe2\x80\x9cthrough our testing process, we found more positive COVID-19 results in the quarantine block of the jail. We believe this is proof that our quarantine system is working in keeping the virus out of general population pods\xe2\x80\x9d'",b'4029Allison',['COVID19'],1492,"Rogers, AR"
,,,,,
7/6/2020 23:19,b'Black mamas be like!!! \xf0\x9f\x98\x92\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #COVID19 #COVIDIDIOTS #blackmamasbelike #BlackLivesMatter #georgia #IStandWithBubba #RacistInChief #SushanthSinghRajput #RIPCharlieDaniels #joan #adidas https://t.co/ux5QPTjj5Y',b'djpettigatez',"['COVID19', 'COVIDIDIOTS', 'blackmamasbelike', 'BlackLivesMatter', 'georgia', 'IStandWithBubba', 'RacistInChief', 'SushanthSinghRajput', 'RIPCharlieDaniels', 'joan', 'adidas']",1931,"St Louis, MO"
,,,,,
7/6/2020 23:19,b'@WPLGLocal10 DeSantis is the most inept governor Florida has ever had because he simply takes no accountability for his absolute failure to protect the good citizens of Florida from this pandemic.    #FloridaCovidEpicenter #Florida #COVID19 #coronavirus',b'Mone_Knows',"['FloridaCovidEpicenter', 'Florida', 'COVID19', 'coronavirus']",1863,South Florida
,,,,,
7/6/2020 23:19,"b""Maybe @nj1015 can grow a pair &amp; have their morning goon answer this question: If #Covid19 isn't dangerous, or a hoax, or a bunch of malarky, then why is 45 getting tested regularly &amp; why do you have to sign a #waiver to get into #rallies. Talk about things that don't add up.""",b'RipItUpTearItUp',"['Covid19', 'waiver', 'rallies']",16,Australia
,,,,,
7/6/2020 23:19,"b""AND I REPEAT  Trump, Republicans and their billionaires didn't care about #COVID19 because they successfully supressed the CDC from calling a national emergency during the 2017-2018 FLU EPIDEMIC.  that\xe2\x80\x99s why he had John Bolton fire the pandemics team.  https://t.co/e2NMFWAxnA https://t.co/rxGLoyWT3X""",b'blogdiva',['COVID19'],30087,Australia
,,,,,
7/6/2020 23:19,"b'@RepJimBanks Yet, you have said nothing about Trump re-tweeting support for people yelling, ""White Power!"" Or the complete incompetence of leadership by Trump during the #COVID19 pandemic. #ETTD #TrumpIsARacist https://t.co/43nnDkWnDt https://t.co/Fgr4auEP3V'",b'jbenimble1',"['COVID19', 'ETTD', 'TrumpIsARacist']",85,"Fort Wayne, IN"
,,,,,
7/6/2020 23:19,b'An excellent thread that explains the gaps in the US #Covid19 data and why we can\xe2\x80\x99t relish in \xe2\x80\x9clow death rates\xe2\x80\x9d. Scary stuff. Stay safe everyone. https://t.co/EOXzB23ItE',b'sambfross',['Covid19'],526,Canada
,,,,,
7/6/2020 23:19,"b'#DrFauci had to reschedule twice before we finally got him on @KCBSRadio\'s #StateOfCA just now. And boy was he worth the wait. Thanks @NIAIDNews for the spectacular interview. Not every ""good get"" is a great interview. #AnthonyFauci is unparalleled at this. #coronavirus #COVID19'",b'SovernNation',"['DrFauci', 'StateOfCA', 'AnthonyFauci', 'coronavirus', 'COVID19']",10190,"Oakland, California"
,,,,,
7/6/2020 23:19,"b""Alaina kicked off summer with a new accessory after a bike accident: a bright pink cast. Sad to miss the ritual of friends signing her cast due to #COVID19, her mom hatched a plan. She reached out to Alaina's friends and filled her cast with well wishes from friends near and far. https://t.co/5eS4oRsP9G""",b'childrensatl',['COVID19'],30133,"Atlanta, GA"
,,,,,
7/6/2020 23:19,"b""Do you know someone who has #COVID19, or thinks they might? We've updated our guidance for the people who live with them, so they can support the patient while reducing their own chance of getting sick:  https://t.co/i63wltRkDq https://t.co/bpQWtg9ob2""",b'umichmedicine',['COVID19'],35632,Ann Arbor
,,,,,
7/6/2020 23:19,b'#QUT research shows poor ventilation in indoor spaces such as aged care homes and hospitals could risk the spread of #COVID19. Read more via @Ninecomau: https://t.co/flki9Oqaez',b'QUTmedia',"['QUT', 'COVID19']",21093,"Brisbane, Queensland"
,,,,,
7/6/2020 23:19,b'@MarcusClark88 @Sevyn_Tenn It\xe2\x80\x99s impossible and not realistic to test the whole country! Shutting down the economy for years would send us 20+ years back while allowing other countries to catch-up socially economically! -\xf0\x9f\x94\x91  #EveryonesLaughingAtYouDonald #COVID19 #GodHelpUs #mondaythoughts',b'tembanbzs',"['EveryonesLaughingAtYouDonald', 'COVID19', 'GodHelpUs', 'mondaythoughts']",11,United States
,,,,,
7/6/2020 23:18,"b""#MACleaningGroup M A Services group offers state of the art cleaning solutions to ensure the client's needs are met beyond their expectations.  #MAServicesGroup #covidsafety #covidau19 #cleaningsolutions #ProudofOurPeople #healthandsafety #covidvic #covid19 #cleaningservice #tips https://t.co/0TZcomVZR0""",b'MAServicesGroup',"['MACleaningGroup', 'MAServicesGroup', 'covidsafety', 'covidau19', 'cleaningsolutions', 'ProudofOurPeople', 'healthandsafety', 'covidvic', 'covid19', 'cleaningservice', 'tips']",8,Australia
,,,,,
7/6/2020 23:18,"b'Bolsonaro has reported he has symptoms, of #COVID19  https://t.co/3pcMzQQf1Z'",b'_Ungagged',['COVID19'],4298,"Scotland, United Kingdom"
,,,,,
7/6/2020 23:18,"b""I'm seeing a lot people in my @LinkedIn network announce their retirement.  I guess if I could I would too. #COVID19""",b'IAmAMeatPop',['COVID19'],3522,Australia
,,,,,
7/6/2020 23:18,b'News #IndiaFightsCorona #COVID19 #StaySafeStayHome @narendramodi  @AmitShah @JPNadda @nstomar @drharshvardhan @DrRPNishank @VasundharaBJP @v_shrivsatish @cpjoshiBJP @RamcharanBohra @drmanojrajoria @chshekharbjp @DrSatishPoonia @BJP4Rajasthan @BJP4India  @kstanwarmp  @PMOIndia https://t.co/hMb4vhSTVs',b'JaunapuriaSS',"['IndiaFightsCorona', 'COVID19', 'StaySafeStayHome']",10732,Rajasthan
,,,,,
7/6/2020 23:18,"b'When leading, don\xe2\x80\x99t try to create an illusion with words, be transparent. For example, #COVID19 is only \xf0\x9f\x92\x80 if you have a #Comorbidity No worries \xf0\x9f\x98\x89 Welcome to overweight \xf0\x9f\x87\xba\xf0\x9f\x87\xb8, 60% of adults have a #ChronicDisease, here is a 2014 @RANDCorporation report. https://t.co/z9ba8fzscj \xe2\xa4\xb5\xef\xb8\x8f https://t.co/xlzje4WhlF'",b'MW_go4launch',"['COVID19', 'Comorbidity', 'ChronicDisease']",422,"New Smyrna Beach, FL"
,,,,,
7/6/2020 23:18,"b'Want to understand how the #COVID19 pandemic is impacting Pacific Island countries?  Get insights into case numbers, policy responses and analysis with our new interactive map of the region.  Find out more: https://t.co/2bdn6nltFY https://t.co/pr4h1xSBLX'",b'ANUCrawford',['COVID19'],9000,Canberra
,,,,,
7/6/2020 23:18,"b""Doesn't Denise Richards share custody of her kids with @CharlieSheen? Why would anyone even take a chance with giving #COVID19 to a compromised person, even if it is your ex? https://t.co/Et9f5DlD0Y""",b'jocelyn90028',['COVID19'],2304,"Hollywood, CA"
,,,,,
7/6/2020 23:18,"b'Over the July 4th weekend the U.S. officially passed 130,000 coronavirus deaths as it surges toward 3 million cases...  #coronavirus #pandemic #COVID19   https://t.co/dhEiXIyHCP https://t.co/rK7lmkVslE'",b'thedinoapp',"['coronavirus', 'pandemic', 'COVID19']",662,"San Francisco, CA"
,,,,,
7/6/2020 23:18,b'Some students will only have less than 5 weeks for them to transfer to a different university in the middle of their MS/PhDs. CRAZY! #COVID19 #InternationalStudents https://t.co/W63pl5mHuH',b'Doc_Tewari',"['COVID19', 'InternationalStudents']",70,"Springfield, MO"
,,,,,
7/6/2020 23:18,"b""@PNCBank_Help That's who I spoke with. They said my account is closed. They cannot open it even if I pay the negative off. Sorry but PNC  is  not understanding during these challenging times. Other banks seem much more loyal and willing to help others during the #COVID19 #LeavePNC""",b'Jsimone0218',"['COVID19', 'LeavePNC']",5,"New Jersey, USA"
,,,,,
7/6/2020 23:18,"b'San Antonio/Bexar County #COVID19 numbers today:  Cases: 15,102 (+351) Deaths: 132 (+2) Hospitalized: 1,168 In intensive care: 382 On ventilators: 213 Availability of ventilators: 51 percent Availablility of hospital beds: 12 percent   @ExpressNews'",b'JFreports',['COVID19'],3412,"San Antonio, TX"
,,,,,
7/6/2020 23:18,b'Oh shit  #coronavirus #COVID19  #Memes https://t.co/vin0lb8Mhb',b'Bam1rHere',"['coronavirus', 'COVID19', 'Memes']",2,London
,,,,,
7/6/2020 23:18,"b'I can\xe2\x80\x99t begin to say how dangerous this is. If we can\xe2\x80\x99t get people #COVID19 test results quickly, in 24 hours or less, we lose our best tool to fight a second wave here in #NewYork.  How on earth is access to rapid testing not a prerequisite for reopening?! https://t.co/C2gINW1GfU'",b'FoxCahn',"['COVID19', 'NewYork']",13332,"Brooklyn, NY"
,,,,,
7/6/2020 23:18,b'How contractors can handle risks amidst COVID-19. #COVID19 #construction #contractor  https://t.co/dtvaMMYam6',b'AMRONLosAngeles',"['COVID19', 'construction', 'contractor']",378,Los Angeles
,,,,,
7/6/2020 23:18,b'Please share widely to your Pasadena peeps! #pasadena #rentalassistance #renters #covid19 https://t.co/BneORyjW7k',b'remy_morena',"['pasadena', 'rentalassistance', 'renters', 'covid19']",127,"Pasadena, CA"
,,,,,
7/6/2020 23:18,"b""Me: What do you mean you're having a house party? Are you not seeing how mad #COVID19 is moving? Come on bro.  An educated adult: Yeah but we all know each other so it's kinda safe.  Me:...  A grown ass adult who can read: Can I borrow your speakers?  Me: https://t.co/8EotYprQn1""",b'nkquakyi',['COVID19'],1761,"Akropong, Ghana"
,,,,,
7/6/2020 23:18,"b'We are so excited to tell everyone about our second gig of the year streamed LIVE on Facebook from the Royal Theatre in Gananoque. Mark the date in your calendars - Thursday July 30 at 7:00. Hope to ""see"" you all there. #noTravellingorParkingRequired #Covid19 #Royaltheatre'",b'DownThirds',"['noTravellingorParkingRequired', 'Covid19', 'Royaltheatre']",6,U.S.A
,,,,,
7/6/2020 23:18,"b""Hold a public inquiry into the Government's handling of the Covid-19 pandemic  #Covid19 - Sign the Petition! https://t.co/rRn8UCgWQP via @UKChange""",b'muzzysgal',['Covid19'],99,Wigston
,,,,,
7/6/2020 23:18,b'From the Texas Med association. Know your risk... If be interested how they can up with these probabilities #coronavirus #COVID19 https://t.co/ekrf11gyOo',b'brasqo',"['coronavirus', 'COVID19']",2678,"New York, NY"
,,,,,
7/6/2020 23:18,"b'Once again, people, learn the lesson: you cannot depend upon the government to save you or bail you out. Corporations, yes. Individuals, no. You are on your own and if you wait for their help, you will die. #TrumpFailure #COVID19 #coronavirus #EpsteinDidntKillHimself https://t.co/BhLh7JiOXc'",b'donaldrwinslow',"['TrumpFailure', 'COVID19', 'coronavirus', 'EpsteinDidntKillHimself']",5278,Italy
,,,,,
7/6/2020 23:18,b'The current climate is a result of each individual state doing \xe2\x80\x9ctheir own thing\xe2\x80\x9d regarding the #Covid19 pandemic thus why @FCDallas is no longer participating. Will #TFClive play Friday since they arrive tonight and what is the status of #EveryoneN and their testing?! https://t.co/GdvN4EtvTX',b'TaylorTwellman',"['Covid19', 'TFClive', 'EveryoneN']",336666,Everywhere
,,,,,
7/6/2020 23:18,b'#LIVE: @UCentralMedia is watching the @CityofEdmond Council #live with a discussion over city ordinance and #COVID19. Stay tuned for updates!  Watch here: https://t.co/jcSjBMm02T',b'UCentralMedia',"['LIVE', 'live', 'COVID19']",2203,"Edmond, OK"
,,,,,
7/6/2020 23:18,b'@WhiteHouse #TRE45ON #BenedictDonald @realDonaldTrump #MAGA epic failure #COVID19 failure #TrumpDeathToll131K the entire world is laughing @POTUS #EndTheNightmare',b'kristyndrury',"['TRE45ON', 'BenedictDonald', 'MAGA', 'COVID19', 'TrumpDeathToll131K', 'EndTheNightmare']",41,London
,,,,,
7/6/2020 23:18,"b'Here\xe2\x80\x99s my first published thing for @nbc4i.  I made an interactive map of the Columbus area municipalities issuing and considering mask orders to slow the spread of #COVID19, as well as summaries of what each order does. https://t.co/ww7z7by2En'",b'Ben_Orner',['COVID19'],357,"Columbus, Ohio"
,,,,,
7/6/2020 23:18,"b'@Reuters The racist turtle only says that now, but he was fine with being relatively silent since March. Him and his pro-China/anti-American business wife, @SecElaineChao need to be held accountable for their actions. #COVIDIOT #COVID19 #American'",b'OceanPicon815',"['COVIDIOT', 'COVID19', 'American']",245,Caprica
,,,,,
7/6/2020 23:18,"b""So violent crime is rampant...perhaps, in part because we've emptied the prisons due to Covid...(which is about as devastating as the  flu) WHY, WHY, WHY?  Do the crime, do the time...no guarantees! #COVID19 #LiberalismIsAMentalDisorder #DoTheRightThing #prison""",b'Bernard55690261',"['COVID19', 'LiberalismIsAMentalDisorder', 'DoTheRightThing', 'prison']",2750,S.Florida
,,,,,
7/6/2020 23:18,"b'Wear masks, wash hands, and stay home if you can. Seems simple but apparently not... #COVID19 #WearADamnMask https://t.co/MC2zFDst6B'",b'PlagueMichael',"['COVID19', 'WearADamnMask']",99,"Oxford, NC"
,,,,,
7/6/2020 23:18,b'More Trump madness. The paradigm shift - hastened by #COVID19 - to online ed was inevitable. Average tuition has quadrupled in the last 30 years. But denying the world\xe2\x80\x99s most-gifted students (who are willing to pay old paradigm fees) access to US experiences? As schools adapt? https://t.co/R6fafUVZCn',b'randyfinch',['COVID19'],746,"New Taipei City, Taiwan"
,,,,,
7/6/2020 23:18,"b""If you've been displaced or laid off because of the pandemic, than this article by #BearBullTraders founder Andrew Aziz is just the tonic you need to remind yourself that this is not the end, but possibly the beginning of something great.   #Covid19 #ChinUp #HardWorkPaysOff https://t.co/d9u1qs6xtr""",b'TracksuitTrades',"['BearBullTraders', 'Covid19', 'ChinUp', 'HardWorkPaysOff']",46,"New Jersey, USA"
,,,,,
7/6/2020 23:18,"b'Abbott asked about @TxPolProject polling on #COVID19 concerns: ""Whenever you see an increase in the number of people testing positive ... it\'s going to lead to more people being concerned about it. I share that concern.""\xf0\x9f\x91\x87  https://t.co/gcucgLNkYn'",b'nicolecobler',['COVID19'],4387,"Austin, TX"
,,,,,
7/6/2020 23:18,b'The US has been banned from travel to the EU due to our lack of control over #COVID19 yes TODAY the @WhiteHouse said this! In what world is she living in? We need leadership! #VoteBlueToSaveAmerica2020 @FlyinWithBiden https://t.co/EfGnW7rUd0',b'ALPApilotCarlos',"['COVID19', 'VoteBlueToSaveAmerica2020']",607,"Marietta, GA"
,,,,,
7/6/2020 23:18,"b'@jackiewollner @RawStory So disgusting, I hope this \xe2\x80\x9cmom\xe2\x80\x9d is brought up on manslaughter charges #COVIDIOT  #COVID19'",b'Susan111',"['COVIDIOT', 'COVID19']",176,"Iowa, USA"
,,,,,
7/6/2020 23:18,b'Are reusables safe during #Covid19? YES! The CDC has confirmed no cases from surface contact and that washable reusables are the most hygienic choice. #PlasticFreeJuly https://t.co/323jzf73ZC',b'LA_NCSA',"['Covid19', 'PlasticFreeJuly']",511,"Los Angeles, CA"
,,,,,
7/6/2020 23:18,"b""I don't see why we are trying to reopen schools on time with the virus numbers going up. #COVID19 #COVID @GovBillLee @tnholler""",b'SimplyCLLC',"['COVID19', 'COVID']",1828,United States
,,,,,
7/6/2020 23:18,b'READ THIS! MIND BLOWING THE EXTENT PPL WILL GO TO HYPE COVID19 NUMBERS\xe2\x80\xbc\xef\xb8\x8f#COVID19 https://t.co/VuZXpHjNvf',b'goldustwoman63',['COVID19'],10019,"New Jersey, USA"
,,,,,
7/6/2020 23:18,"b'Washington reports 18 new cases bringing total confirmed cases there to 37,597 and 1,359 total deaths, with 889 new cases reported today.  #CoronaVirus #Covid19 #CoronaVirusOutbreak'",b'kr3at',"['CoronaVirus', 'Covid19', 'CoronaVirusOutbreak']",17636,Australia
,,,,,
7/6/2020 23:18,b'Stay away from open gym runs and AAU tournaments right now... #COVID19 #Florida',b'GoodLifeBoss',"['COVID19', 'Florida']",520,United States
,,,,,
7/6/2020 23:18,"b""NCDC'S #COVID19 UPDATE FOR MONDAY JULY 6, 2020:  New Cases: 575 New Deaths: 9 Discharged Today: 163  Remember to call your state's hotlines or NCDC's toll free number; 0800 9700 0010 if you observe any symptom(s). #staysafe  #COVID19Nigeria https://t.co/zEmTkqt654""",b'BTBreakingTimes',"['COVID19', 'staysafe', 'COVID19Nigeria']",20338,"Abuja, Nigeria"
,,,,,
7/6/2020 23:18,"b'#Covid19   We are going to be in a behavioral health problem curve nested within the virus curve, probably with larger numbers.    We need to start to act now to flatten that curve, both curves (as the behaviors underlying the curves have multiple interactions)  ! #SharedFacts'",b'allentien',"['Covid19', 'SharedFacts']",22499,Baltimore
,,,,,
7/6/2020 23:17,"b'Coronavirus, financial hurdles delay homeless housing projects https://t.co/eNFH341ISl   #news #covid19 #coronavirus #BreakingNews #BlackDeath #pandemic #forex #forextrading #stocks #China #TrumpVirus #Trump #Kanye2020'",b'FOREXEAASSARV10',"['news', 'covid19', 'coronavirus', 'BreakingNews', 'BlackDeath', 'pandemic', 'forex', 'forextrading', 'stocks', 'China', 'TrumpVirus', 'Trump', 'Kanye2020']",2568,"California, USA"
,,,,,
7/6/2020 23:17,b'Atlanta mayor tests positive for #COVID19 https://t.co/Z6HVMxyi9i',b'BSheehanTV',['COVID19'],1245,"Harrisburg, PA"
,,,,,
7/6/2020 23:17,b'@Mike_Pence @WhiteHouse Lying fake christain says what? #COVID19 #TheBodyBagPresident #TrumpBurialPits #TrumpLiedAmericansDied #TrumpVirus #TrumpDeathToll132K',b'HolmesJN1',"['COVID19', 'TheBodyBagPresident', 'TrumpBurialPits', 'TrumpLiedAmericansDied', 'TrumpVirus', 'TrumpDeathToll132K']",247,India
,,,,,
7/6/2020 23:17,"b""Our limited arithmetic acumen is why we can't effectually manage response to pandemics or our own looming self-generated extinction. We think in linear terms about dynamics which are exponential. https://t.co/eU6oQDNQCZ #COVID19""",b'ishinobu_actual',['COVID19'],442,Oregon (US)
,,,,,
7/6/2020 23:17,b'The #covid19 top ten: https://t.co/o8CQsIF3T8',b'Shoq',['covid19'],24938,China
,,,,,
7/6/2020 23:17,"b'4 months too late, asshole.  #DeSantisBetrayedFlorida #BarrResign #TrumpVirus #VoteOutTheGOP #JoeBiden #VoteBlueToEndThisNightmare #RepublicansAgainstTrump #COVID19 #TrumpIsLosing #TrumpTraitor #ResignNowTrump #TrumpKnewAndDidNothing #LincolnProject @realDonaldTrump #MailedIt https://t.co/K2IgZEFR82'",b'torpeto',"['DeSantisBetrayedFlorida', 'BarrResign', 'TrumpVirus', 'VoteOutTheGOP', 'JoeBiden', 'VoteBlueToEndThisNightmare', 'RepublicansAgainstTrump', 'COVID19', 'TrumpIsLosing', 'TrumpTraitor', 'ResignNowTrump', 'TrumpKnewAndDidNothing', 'LincolnProject', 'MailedIt']",150,Left Coast USA
,,,,,
7/6/2020 23:17,"b""@SenCoryGardner While you're desperately hanging onto Bennet's coattails to fake being concerned about #Covid19 he is calling out racism in our own state.   You remember racism? It's what you support at the highest levels in our country.   https://t.co/90Pf4rE50s""",b'COFightsBack',['Covid19'],7137,Colorado
,,,,,
7/6/2020 23:17,"b'UBI is more than a urinary infection, it is also some possibly good economic sense - particularly in times of #Covid19. #BasicIncome #podcast https://t.co/ekNyEyrFCV'",b'CroftonSteers',"['Covid19', 'BasicIncome', 'podcast']",217,"Ottawa, Ontario, Canada"
,,,,,
7/6/2020 23:17,b'ALERT: Beware of those going \xe2\x80\x98nose commando\xe2\x80\x99 during COVID-19 pandemic - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/AHfakiu7po https://t.co/NEzXAypYiu',b'GlobalPandemics',"['Coronavirus', 'COVID19', 'Protests']",26138,China
,,,,,
7/6/2020 23:17,"b'@ochealth Our Board of Supervisors led by @DonWagnerCA and @MichelleSteelCA continue to let private summer schools, community centers, and summer camps for children to remain open! We must shut down everything now to protect families before it\xe2\x80\x99s too late @ochealth #OC #OCCOVID19 #COVID19'",b'Dr_Colcord',"['OC', 'OCCOVID19', 'COVID19']",60,"Huntington Beach, CA"
,,,,,
